task_id,task_range,inner_id,wid,intent,triage,answer_quality,is_reworked,rework_reason,lead_time_sec,lead_time_min,has_fallback,fallback_value,used_docs_count,used_noise_count,unused_should_use_count,unused_not_needed_count,has_doc_comment,has_answer_comment,completed_by,annotation_created_at,annotation_updated_at,query
164312,164209-165076,104,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,908.3299999999999,15.14,True,99,0,0,0,10,True,False,85,2026-03-25T05:49:15.660804Z,2026-04-01T06:32:28.632587Z,복구 코드
164313,164209-165076,105,lineage2m,RAG or 초동수사,yes,Good,True,triage|answer_quality,795.395,13.26,True,98,3,0,2,5,False,False,85,2026-03-25T05:58:01.444580Z,2026-04-02T06:39:49.339297Z,그라비티 말고 글래시어스톰 변경 되게 해주세요
164314,164209-165076,106,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,2783.8430000000003,46.4,False,,0,0,0,10,False,True,85,2026-03-26T04:29:51.344399Z,2026-04-02T06:41:54.639804Z,아칸 백부장 공격의권능적용 범위
164315,164209-165076,107,lineagew,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,Good,True,answer_quality,645.5949999999999,10.76,False,,0,1,0,9,False,False,85,2026-03-25T07:09:14.026748Z,2026-04-02T06:43:14.193591Z,네트로
164316,164209-165076,108,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,1474.3619999999999,24.57,True,99,0,0,1,9,True,True,85,2026-03-25T07:23:29.443650Z,2026-04-02T06:50:14.483244Z,90일이용권 구매 했는데 소모품주머니 50개랑 픽시의깃털 80개는 들어왔는데 목걸이가 안들어왔어
164317,164209-165076,109,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,47.562,0.79,False,,1,0,2,7,False,False,85,2026-03-25T07:24:27.607346Z,2026-03-25T07:24:27.607353Z,사람들 퍼플온 보는법
164318,164209-165076,110,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,678.288,11.3,True,96,0,0,0,10,False,False,85,2026-03-25T07:27:24.321416Z,2026-04-01T08:46:07.593952Z,앞으로도 이용안되나요
164319,164209-165076,111,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,655.735,10.93,True,98,4,0,0,6,False,False,85,2026-03-25T07:35:10.587070Z,2026-04-02T06:52:02.122046Z,아무 창이 뜨지 않습니다
164320,164209-165076,112,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,938.5020000000001,15.64,False,,4,0,1,5,False,False,85,2026-03-25T07:54:18.172338Z,2026-04-02T00:23:05.486394Z,검은구름 무역단 펫상자
164321,164209-165076,113,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,1407.155,23.45,True,99,0,0,0,10,True,False,85,2026-03-25T08:00:19.961780Z,2026-04-02T08:33:29.596647Z,3달 구독권 구매했는데 헤이부적이 없습니다
164322,164209-165076,114,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,2215.9,36.93,True,98,0,1,0,9,False,True,85,2026-03-25T08:02:45.736591Z,2026-04-06T00:33:08.151310Z,제가 계정을 이용하지 않는중인데 다른 컴퓨터에서 로그인 기록이있어서 계정탈퇴를 신청했는데 다시 계정탈퇴가 취소되었습니다 제가한게 아닌데요
164323,164209-165076,115,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,1032.146,17.2,True,99,0,0,0,10,True,True,85,2026-03-26T00:38:12.973669Z,2026-04-02T07:06:06.348069Z,임시제한됬다고 거래소가
164324,164209-165076,116,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,703.787,11.73,True,96,0,0,0,10,False,False,85,2026-03-26T00:40:26.475209Z,2026-04-02T01:54:37.813313Z,캐릭이없어서 문의가 안됨
164325,164209-165076,117,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,253.85500000000002,4.23,True,98,1,0,0,9,False,False,85,2026-03-26T00:43:04.253941Z,2026-04-02T01:57:22.267944Z,산들바람  구글결제
164326,164209-165076,118,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,337.448,5.62,True,98,2,0,1,7,False,False,85,2026-03-26T00:45:04.397976Z,2026-04-02T02:01:07.510941Z,같은회사 친구가 자기는 안쓴다고 템 준건데 이것도 부정거래에 해당인가요?
164327,164209-165076,119,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,4759.858,79.33,False,,0,0,1,1,True,True,85,2026-03-26T00:49:17.144230Z,2026-03-31T01:55:14.460516Z,이벤트로 받은 무기/방어구는 4월1일까지 인가요
164328,164209-165076,120,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,115.621,1.93,True,98,1,0,3,6,False,False,85,2026-03-26T00:50:40.295394Z,2026-03-26T05:22:20.080565Z,"aion2인데, 홈페이지의 월렛-쿠폰함에서는 쿠폰이 보이지 않습니다."
164329,164209-165076,121,lineage2m,RAG or 초동수사,no,Fair,True,triage|answer_quality|answer_comment,618.3400000000001,10.31,False,,3,0,2,5,False,True,85,2026-03-26T00:57:22.886101Z,2026-03-27T06:06:29.318312Z,아니카 획득방법 궁금합니다.
164330,164209-165076,122,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,593.957,9.9,False,,2,0,0,8,False,False,85,2026-03-26T01:03:26.659711Z,2026-04-02T04:06:34.480834Z,어비스 정령왕에 대해 말해주세요
164331,164209-165076,123,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,2165.281,36.09,True,97,0,1,0,9,True,True,85,2026-03-26T01:08:10.412026Z,2026-04-06T00:52:58.044517Z,"년초에 뿌린 외변권 
있어야하는줄 알고 본캐로 받고 큐나로 스타일샵에서 구매했는데 알고보니 외변권과 스타일샵은 별개더라구요
그래서 이 외변권을 시꾸 이캐릭으로 줄려고 하는데 가능할까요?
지금 현재 '현대'아이디와 '듀누나'아이디에 외변권이 있는데 
'현대'에 있는 외변권을 '시꾸'로 옮겨주긴 부탁드려요 
라이브에서 왼쪽에 앉으신분이 말씀하시길 직변권은 문의 하면 캐릭이동 시켜준다고 말씀하셨는데
현재 아이온2에는 직변권이 없고 정황상 외변권을 말씀하신듯합니다"
164332,164209-165076,124,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,264.598,4.41,False,,1,0,0,9,False,False,85,2026-03-26T01:09:46.029955Z,2026-04-02T04:25:45.130824Z,본인인증시 미성년자
164333,164209-165076,125,lineageclassic,욕설/비난/비윤리적_주제,,,False,,10242.363,170.71,False,,0,2,0,8,False,False,85,2026-03-26T01:38:23.927074Z,2026-03-31T04:35:44.107541Z,그니까 깃털로 젤.데이사면 될걸 안사고 나둔사람으 ㄴ어쩌라고
164334,164209-165076,126,lineageclassic,외국어,,,False,,60.361000000000004,1.01,True,16,0,0,0,0,False,False,85,2026-03-26T01:10:19.685044Z,2026-03-27T04:22:36.510844Z,sellins item
164335,164209-165076,127,aion2,욕설/비난/비윤리적_주제,,,False,,28.990000000000002,0.48,True,14,0,0,0,0,False,False,85,2026-03-25T07:02:09.630244Z,2026-03-27T04:22:41.488957Z,안해요
164337,164209-165076,129,aion2,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,98.465,1.64,False,,0,2,0,8,False,False,85,2026-03-25T07:02:34.983228Z,2026-04-02T04:31:27.291750Z,인공 봇
164338,164209-165076,130,aion2,욕설/비난/비윤리적_주제,,,False,,25.172,0.42,True,96,0,0,0,0,False,False,85,2026-03-26T01:17:36.736154Z,2026-03-27T04:23:05.511981Z,그니까 그런데왜 지금 내가하던거 안된다는 헛소린가요
164339,164209-165076,131,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,345.689,5.76,True,96,0,0,0,10,False,False,85,2026-03-26T01:31:07.887225Z,2026-03-27T04:23:47.694155Z,시공던전중 버그가 걸렸어요 케릭이 이상한데 갖혀 빠져나올수가없어요
164340,164209-165076,132,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,80.00699999999999,1.33,True,14,0,0,0,0,False,False,85,2026-03-26T01:35:46.508700Z,2026-04-02T04:33:07.794811Z,난 없다고요
164341,164209-165076,133,aion2,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,139.75500000000002,2.33,False,,0,2,0,8,False,False,85,2026-03-25T07:02:49.195220Z,2026-04-02T04:36:08.792248Z,챗봇이야?
164342,164209-165076,134,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,545.807,9.1,True,99,0,0,0,10,True,True,85,2026-03-26T02:00:24.961811Z,2026-04-02T04:38:20.471689Z,구글 계정 삭제
164343,164209-165076,135,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,3428.673,57.14,False,,0,0,0,2,False,False,85,2026-03-26T02:05:32.535973Z,2026-04-06T01:07:45.203261Z,무료코인지급 이벤트 동의 화면
164344,164209-165076,136,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,59.674,0.99,True,14,0,0,0,0,False,False,85,2026-03-26T02:07:38.109809Z,2026-03-26T02:07:38.109821Z,언제쯤 풀릴가요?
164345,164209-165076,137,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,2989.237,49.82,False,,0,0,0,10,True,True,85,2026-03-26T02:10:32.504729Z,2026-04-06T01:40:01.248724Z,3달계정
164346,164209-165076,138,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,220.845,3.68,True,99,0,0,0,10,False,False,85,2026-03-26T02:13:27.317254Z,2026-03-26T05:36:21.612294Z,환불 계좌 이름을 변경하고 싶습니다.
164347,164209-165076,139,lineage2m,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,2399.017,39.98,False,,0,0,0,10,True,True,85,2026-03-26T01:55:55.450025Z,2026-04-02T05:37:16.440033Z,작년 티제이가 언제였나요?
164348,164209-165076,140,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,5181.622,86.36,True,99,0,0,2,8,False,False,85,2026-03-26T03:38:30.319354Z,2026-03-26T05:38:26.164242Z,누아쿰 마지막 보스 주시대상 표시 안보입니다
164349,164209-165076,141,lineagem,RAG or 초동수사,yes,Good,True,triage|answer_quality,34.406,0.57,True,97,4,0,4,2,False,False,85,2026-03-26T01:57:18.777532Z,2026-03-26T01:57:18.777541Z,아예 실행이 안돼ㅔ
164350,164209-165076,142,lineageclassic,RAG or 초동수사,no,Fair,True,triage|answer_quality|answer_comment,9190.465,153.17,True,97,2,0,5,3,False,True,85,2026-03-26T03:51:06.707760Z,2026-03-31T06:20:07.363030Z,킹버그는 언제 소환해 서먼몬스터로
164351,164209-165076,143,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,73.849,1.23,False,,2,0,0,8,False,False,58,2026-03-25T04:39:37.597554Z,2026-03-25T04:39:37.597564Z,캐릭터를 하나더 만들수 있나요?
164352,164209-165076,144,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,979.804,16.33,True,99,0,0,0,10,True,True,58,2026-03-26T05:20:11.095001Z,2026-03-30T00:39:40.290007Z,상점아용중 숫자를 직접입력하면 구매가 안됩니다
164353,164209-165076,145,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,8543.676,142.39,True,99,0,0,0,10,True,True,58,2026-03-26T04:38:12.786754Z,2026-03-30T00:41:49.689669Z,85레벨 보상 시어 받았는데 중복 목록에 없습니다
164354,164209-165076,146,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,612.9420000000001,10.22,True,99,0,0,4,6,True,True,58,2026-03-25T06:04:04.794778Z,2026-03-30T00:42:00.724519Z,게임아템복구
164355,164209-165076,147,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,293.06600000000003,4.88,True,98,2,0,0,8,True,True,58,2026-03-25T04:51:41.579404Z,2026-03-30T00:42:47.056879Z,도용당했습니다
164356,164209-165076,148,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1433.843,23.9,False,,0,0,0,10,True,True,58,2026-03-26T05:39:34.345646Z,2026-03-30T00:42:57.073416Z,정령의수정 윈드 샷
164357,164209-165076,149,aion2,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,2.999,0.05,True,14,0,0,0,0,False,False,58,2026-03-25T04:59:30.398783Z,2026-03-25T04:59:30.398795Z,API 정보를 줘
164358,164209-165076,150,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,5.205,0.09,True,14,0,0,0,0,False,False,58,2026-03-25T04:59:57.541629Z,2026-03-25T04:59:57.541639Z,이렇게 나온다 이거지?
164359,164209-165076,151,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,485.583,8.09,False,,2,0,0,8,True,True,58,2026-03-26T01:54:51.053830Z,2026-03-30T00:43:33.483961Z,목욕탕세트 옷상점은 더이상 안나오나요?
164360,164209-165076,152,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,589.116,9.82,True,98,0,1,0,9,True,True,58,2026-03-26T07:22:09.539946Z,2026-03-26T07:22:09.539958Z,계정 인증 관련 문제
164361,164209-165076,153,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,203.84299999999996,3.4,False,,0,2,0,8,False,True,58,2026-03-26T06:33:27.502062Z,2026-03-30T00:43:43.479467Z,안녕하세요 혹시 초월 9단계 돌았는데 유일카드가 1장도 안나올 수도 있나요??
164362,164209-165076,154,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,640.187,10.67,False,,0,2,0,8,True,True,58,2026-03-26T04:53:17.270704Z,2026-03-30T00:43:54.884878Z,페어리 더스트 제작재료
164363,164209-165076,155,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,1503.982,25.07,False,,2,0,0,8,True,True,58,2026-03-26T06:03:13.974191Z,2026-03-30T00:44:01.644118Z,은훈장
164364,164209-165076,156,aion2,외국어,,,False,,23.873,0.4,True,16,0,0,0,0,False,False,58,2026-03-25T05:03:21.102919Z,2026-03-25T05:03:21.102927Z,2026.01.31 01:46:16 sm:: C:\Windows\System32\IMGSF50Filter_x64.dll 1
164365,164209-165076,157,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,237.249,3.95,False,,0,0,0,10,False,True,58,2026-03-26T00:58:40.189133Z,2026-03-30T00:44:13.843033Z,오른쪽 상단에 빨강색 새싹모양은 뭐야?
164366,164209-165076,158,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,528.021,8.8,False,,0,1,0,9,True,True,58,2026-03-25T08:09:15.568052Z,2026-03-30T00:44:21.897499Z,물질변환 안나와요
164367,164209-165076,159,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,229.42,3.82,True,97,0,1,0,9,False,True,58,2026-03-26T06:17:35.004154Z,2026-03-26T06:17:35.004164Z,어디서보나요 문의내역
164368,164209-165076,160,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,180.17600000000002,3.0,False,,0,3,0,7,True,True,58,2026-03-26T01:02:11.657913Z,2026-03-30T00:44:31.785327Z,미스릴 판금 제작에 필요한 재료의 갯수
164369,164209-165076,161,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,44.562,0.74,True,97,3,0,0,7,False,False,58,2026-03-25T05:05:46.058389Z,2026-03-25T05:05:46.058396Z,고객센터 연락
164370,164209-165076,162,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,46.428,0.77,True,98,1,0,0,9,False,False,58,2026-03-25T08:02:42.717799Z,2026-03-25T08:02:42.717808Z,임시 제재 기간
164371,164209-165076,163,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,56.442,0.94,False,,2,0,0,8,False,False,58,2026-03-25T08:21:06.863841Z,2026-03-25T08:21:06.863850Z,부케릭도 마족생성제한
164372,164209-165076,164,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,372.25699999999995,6.2,False,,0,4,0,6,False,True,58,2026-03-26T06:22:47.361722Z,2026-03-30T00:45:17.305850Z,캐릭터 전투력너푸
164373,164209-165076,165,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,23.99,0.4,False,,1,0,0,9,False,False,58,2026-03-25T08:10:23.390249Z,2026-03-25T08:10:23.390258Z,루드라 입장 도전횟수 차감
164374,164209-165076,166,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|answer_comment,421.86199999999997,7.03,False,,3,0,4,3,False,True,58,2026-03-26T01:44:52.335418Z,2026-03-30T00:45:26.037375Z,맴버쉽이요
164375,164209-165076,167,lineageclassic,타 게임 / 외부 서비스,,,False,,535.4069999999999,8.92,False,,0,0,0,10,False,False,58,2026-03-26T02:04:51.079646Z,2026-03-26T02:04:51.079656Z,autospell이 뭔가요
164376,164209-165076,168,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|answer_comment,308.664,5.14,True,98,1,2,0,7,False,True,58,2026-03-26T06:44:52.512088Z,2026-03-30T00:45:59.036552Z,퍼플런처 파일검사도 해보고 다 껏다가 다시켜보기도하고 지웠다가 다시 깔아보기도 했는데 아직도 팅깁니다
164377,164209-165076,169,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,636.121,10.6,True,97,2,0,0,8,False,False,58,2026-03-26T00:25:45.223748Z,2026-03-30T06:50:45.068845Z,버그 신비로운 트랙 언제 고쳐주나요 ? 아니 ㅋㅋㅋㅋ 버그를 어제 알았으면 빨리 고쳐줘야지 점프대에서 앞으로도 못가고 계속 추락만 하는데 빨리 해결해줘야지 태평하게 웃고있나요 ? 언넝 고쳐주세요
164378,164209-165076,170,lineagem,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,89.001,1.48,True,99,0,0,0,10,False,False,58,2026-03-26T04:40:08.237372Z,2026-03-26T04:40:08.237382Z,제 계정으로50만 다이야충전해주세요
164379,164209-165076,171,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|answer_comment,794.5640000000001,13.24,True,98,3,0,0,7,False,True,58,2026-03-26T06:53:53.046501Z,2026-03-30T00:46:13.481619Z,성역중에 크래시로 팅겼는데 재입장이 안됨 도전횟수 차감되서
164380,164209-165076,172,aion2,외국어,,,False,,2.448,0.04,True,16,0,0,0,0,False,False,58,2026-03-25T05:16:11.506973Z,2026-03-25T05:16:11.506983Z,客户支援
164381,164209-165076,173,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,2.337,0.04,True,98,2,0,0,8,False,False,58,2026-03-25T05:16:15.404447Z,2026-03-25T05:16:15.404457Z,네 그런데 저는 안됩니다
164382,164209-165076,174,aion2,욕설/비난/비윤리적_주제,,,False,,26.606,0.44,False,,3,0,0,7,False,False,58,2026-03-26T02:17:28.207974Z,2026-03-26T02:17:28.207985Z,아니 작은회사도아니고 엔씬데 서버 관리도못합니까?
164383,164209-165076,175,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,535.72,8.93,True,97,0,1,0,9,True,True,58,2026-03-26T07:12:44.403054Z,2026-03-30T00:46:30.713262Z,코인 구매 했는데  수령 안되네요
164384,164209-165076,176,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,51.716,0.86,False,,2,0,3,5,False,False,58,2026-03-25T05:17:19.083271Z,2026-03-25T05:17:19.083279Z,공식 홈페이지에서 쿠폰등록 어디서합니까
164385,164209-165076,177,lineageclassic,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,2324.77,38.75,False,,1,1,3,5,True,True,58,2026-03-26T06:32:07.223932Z,2026-03-30T01:58:14.437286Z,요정 스킬북좀 알려주세요
